trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
973,True,"{'a': 0, 'e': 0}",30,4,40.22659472732415,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,True,"{'a': 0, 'e': 0}",30,13,-8.67415898255307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
975,True,"{'a': 0, 'e': 0}",25,0,18.88007846972481,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
976,True,"{'a': 0, 'e': 0}",25,5,27.449246747068486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,True,"{'a': 0, 'e': 0}",30,20,14.780617269181981,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,True,"{'a': 0, 'e': 0}",20,0,31.977144945290537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
979,True,"{'a': 0, 'e': 0}",25,12,17.970866030948656,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,True,"{'a': 0, 'e': 0}",25,0,42.242992644595645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
981,True,"{'a': 0, 'e': 0}",25,0,31.615307555485934,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
982,True,"{'a': 0, 'e': 0}",30,21,15.080758393724809,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,True,"{'a': 0, 'e': 0}",20,8,16.257395398432884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,True,"{'a': 0, 'e': 0}",30,0,0.36349597694188673,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
985,True,"{'a': 0, 'e': 0}",20,6,19.65801298036002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,True,"{'a': 0, 'e': 0}",25,13,24.132473018132504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,True,"{'a': 0, 'e': 0}",30,0,4.372892203312226,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
988,True,"{'a': 0, 'e': 0}",25,0,1.4126415365364196,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
989,True,"{'a': 0, 'e': 0}",30,16,26.401013756064685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,True,"{'a': 0, 'e': 0}",20,0,-14.441522445409747,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
991,True,"{'a': 0, 'e': 0}",20,7,19.60602928020164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,True,"{'a': 0, 'e': 0}",20,0,2.632910483644165,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
993,True,"{'a': 0, 'e': 0}",20,13,12.467784149206938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,True,"{'a': 0, 'e': 0}",20,2,31.153300464700827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,True,"{'a': 0, 'e': 0}",25,16,12.176305418482185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,True,"{'a': 0, 'e': 0}",20,0,26.954375187950383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
997,True,"{'a': 0, 'e': 0}",20,11,16.090886054730802,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,True,"{'a': 0, 'e': 0}",25,5,10.840108275016597,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
999,True,"{'a': 0, 'e': 0}",20,12,15.748506520950333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,True,"{'a': 0, 'e': 0}",20,1,7.657715332438645,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
